"source","target"
"15424484","519479294"
"365019753","519479294"
"117139678","519479294"
"178159840","519479294"
"592008522","519479294"
"590776906","519479294"
"511576060","519479294"
"200813551","519479294"
"702737760","519479294"
"631946875","519479294"
"594076365","519479294"
"387624402","519479294"
"637006299","519479294"
"592605901","519479294"
"175829157","519479294"
"500924668","519479294"
"588460359","519479294"
"633758105","519479294"
"709017452","519479294"
"710578417","519479294"
"164030014","519479294"
"710579275","519479294"
"710578532","519479294"
"600900171","519479294"
"707153725","519479294"
"553519774","519479294"
"95007648","519479294"
"598642016","519479294"
"211867589","519479294"
"84875991","519479294"
"251093719","519479294"
"636428254","519479294"
"341481633","519479294"
"24216872","519479294"
"381490461","519479294"
"184042519","519479294"
"362646032","519479294"
"177331815","519479294"
"582111972","519479294"
"300271844","519479294"
"290472525","519479294"
"554141839","519479294"
"481480368","519479294"
"710271529","519479294"
"95875940","519479294"
"186349049","519479294"
"563213697","519479294"
"365360791","519479294"
"468601022","519479294"
"503257245","519479294"
"592765063","519479294"
"465820222","519479294"
"29515308","519479294"
"706873764","519479294"
"293548289","519479294"
"104431444","519479294"
"628506890","519479294"
"702697177","519479294"
"429657349","519479294"
"571890390","519479294"
"624432998","519479294"
"180308413","519479294"
"10211542","519479294"
"701012101","519479294"
"708738589","519479294"
"400623001","519479294"
"85301299","519479294"
"591756891","519479294"
"429800275","519479294"
"627599050","519479294"
"529650428","519479294"
"577864098","519479294"
"708985800","519479294"
"708937537","519479294"
"625779359","519479294"
"234116929","519479294"
"247276688","519479294"
"594316315","519479294"
"626315156","519479294"
"529244790","519479294"
"36675607","519479294"
"289426237","519479294"
"85296445","519479294"
"263681418","519479294"
"632226898","519479294"
"636216270","519479294"
"211813733","519479294"
"114172281","519479294"
"618096451","519479294"
"505799734","519479294"
"489139714","519479294"
"512139862","519479294"
"110417350","519479294"
"447902130","519479294"
"590853271","519479294"
"64201923","519479294"
"86004051","519479294"
"594416149","519479294"
"370177742","519479294"
"282451092","519479294"
"336460063","519479294"
"488243476","519479294"
"481265051","519479294"
"162050454","519479294"
"77940449","519479294"
"392905943","519479294"
"545902169","519479294"
"594027206","519479294"
"592645351","519479294"
"609333671","519479294"
"555456684","519479294"
"104244761","519479294"
"629253919","519479294"
"500102551","519479294"
"172764265","519479294"
"521651090","519479294"
"707482549","519479294"
"706712774","519479294"
"269218097","519479294"
"635192575","519479294"
"623590828","519479294"
"705126396","519479294"
"587354353","519479294"
"703011037","519479294"
"701808602","519479294"
"637044808","519479294"
"270587372","519479294"
"388773879","519479294"
"635615009","519479294"
"598323828","519479294"
"592954429","519479294"
"634714280","519479294"
"95194061","519479294"
"634635154","519479294"
"351810066","519479294"
"356862244","519479294"
"633173393","519479294"
"625840616","519479294"
"631964039","519479294"
"631942221","519479294"
"486655625","519479294"
"580959135","519479294"
"631490883","519479294"
"490200113","519479294"
"347967001","519479294"
"163385528","519479294"
"595690210","519479294"
"21555531","519479294"
"594576411","519479294"
"630353443","519479294"
"630370524","519479294"
"599502866","519479294"
"564781599","519479294"
"482855149","519479294"
"628195745","519479294"
"41650024","519479294"
"536022773","519479294"
"63233047","519479294"
"85372877","519479294"
"329219627","519479294"
"447466435","519479294"
"576059930","519479294"
"382579830","519479294"
"599176809","519479294"
"90611061","519479294"
"237795304","519479294"
"535395065","519479294"
"392878313","519479294"
"623970503","519479294"
"630152324","519479294"
"625800084","519479294"
"238057866","519479294"
"367848876","519479294"
"582693504","519479294"
"512455696","519479294"
"403350647","519479294"
"303708507","519479294"
"630144689","519479294"
"213584834","519479294"
"546056986","519479294"
"579299323","519479294"
"335432682","519479294"
"344859550","519479294"
"629386328","519479294"
"473029064","519479294"
"629298092","519479294"
"173401621","519479294"
"46428506","519479294"
"619020492","519479294"
"603046306","519479294"
"177417143","519479294"
"318601037","519479294"
"163242972","519479294"
"629258658","519479294"
"628159854","519479294"
"628769458","519479294"
"628577749","519479294"
"162772200","519479294"
"552065125","519479294"
"588142221","519479294"
"285760699","519479294"
"624462979","519479294"
"43921651","519479294"
"625828553","519479294"
"408726189","519479294"
"65367335","519479294"
"315973640","519479294"
"183773580","519479294"
"559253240","519479294"
"572722374","519479294"
"348951806","519479294"
"178281951","519479294"
"84841847","519479294"
"563688357","519479294"
"622984184","519479294"
"616279902","519479294"
"239089376","519479294"
"621697181","519479294"
"548295533","519479294"
"258081783","519479294"
"256633900","519479294"
"67106701","519479294"
"369389656","519479294"
"557115483","519479294"
"619294988","519479294"
"619162204","519479294"
"595686277","519479294"
"206785240","519479294"
"241562335","519479294"
"411453067","519479294"
"560966039","519479294"
"591345287","519479294"
"618098607","519479294"
"618061140","519479294"
"113386329","519479294"
"47880576","519479294"
"588135649","519479294"
"600938886","519479294"
"169181289","519479294"
"371700288","519479294"
"603568063","519479294"
"617353179","519479294"
"511634463","519479294"
"486808511","519479294"
"610931430","519479294"
"593954613","519479294"
"566571288","519479294"
"504205332","519479294"
"150290323","519479294"
"100855464","519479294"
"312723066","519479294"
"591256366","519479294"
"258822351","519479294"
"102141145","519479294"
"61592153","519479294"
"483458541","519479294"
"216311342","519479294"
"617031915","519479294"
"496032594","519479294"
"412492145","519479294"
"616389013","519479294"
"258371482","519479294"
"577897816","519479294"
"125763874","519479294"
"358005495","519479294"
"273598948","519479294"
"107340715","519479294"
"523197179","519479294"
"191819815","519479294"
"591997973","519479294"
"371226172","519479294"
"94876711","519479294"
"64438415","519479294"
"227709898","519479294"
"67965417","519479294"
"237226342","519479294"
"364344590","519479294"
"556040496","519479294"
"615976265","519479294"
"102449517","519479294"
"534611601","519479294"
"168523679","519479294"
"615956738","519479294"
"336491080","519479294"
"145165547","519479294"
"259155403","519479294"
"101529536","519479294"
"474340570","519479294"
"267200983","519479294"
"614238891","519479294"
"613443103","519479294"
"269786008","519479294"
"567885703","519479294"
"611556788","519479294"
"444715711","519479294"
"260367643","519479294"
"592486805","519479294"
"593931037","519479294"
"608308872","519479294"
"401948615","519479294"
"607623121","519479294"
"532479264","519479294"
"387702815","519479294"
"276136907","519479294"
"542977188","519479294"
"101865035","519479294"
"584485679","519479294"
"606240747","519479294"
"602184334","519479294"
"316878869","519479294"
"492406434","519479294"
"603020432","519479294"
"605200198","519479294"
"605134535","519479294"
"540094436","519479294"
"447033835","519479294"
"271414269","519479294"
"280200756","519479294"
"536165536","519479294"
"151949981","519479294"
"63937720","519479294"
"382647602","519479294"
"365583272","519479294"
"104895315","519479294"
"598196801","519479294"
"253708672","519479294"
"602122803","519479294"
"22015828","519479294"
"295325965","519479294"
"153468050","519479294"
"126723795","519479294"
"210719723","519479294"
"112434052","519479294"
"195544986","519479294"
"568413682","519479294"
"295382242","519479294"
"541904201","519479294"
"133045264","519479294"
"529714407","519479294"
"603470808","519479294"
"567245457","519479294"
"63231392","519479294"
"258944922","519479294"
"30964688","519479294"
"602167161","519479294"
"136372979","519479294"
"600897139","519479294"
"338588459","519479294"
"79543826","519479294"
"279216733","519479294"
"525262647","519479294"
"436566698","519479294"
"599379062","519479294"
"312794579","519479294"
"357382358","519479294"
"599037956","519479294"
"61272253","519479294"
"598582983","519479294"
"101711466","519479294"
"99973561","519479294"
"19815206","519479294"
"596752307","519479294"
"100939026","519479294"
"489350132","519479294"
"61496929","519479294"
"217718928","519479294"
"569163497","519479294"
"597791106","519479294"
"82950319","519479294"
"595500802","519479294"
"588085972","519479294"
"94613401","519479294"
"533585659","519479294"
"197430659","519479294"
"341985614","519479294"
"579077800","519479294"
"561320794","519479294"
"535618040","519479294"
"570122847","519479294"
"339205551","519479294"
"260842140","519479294"
"105178471","519479294"
"309733738","519479294"
"582906727","519479294"
"397328488","519479294"
"563493631","519479294"
"375537135","519479294"
"80275078","519479294"
"431753620","519479294"
"213362153","519479294"
"155676136","519479294"
"591714583","519479294"
"591579541","519479294"
"455959815","519479294"
"488439411","519479294"
"591220292","519479294"
"106719594","519479294"
"591190469","519479294"
"591305421","519479294"
"591107925","519479294"
"106204353","519479294"
"248311500","519479294"
"589187946","519479294"
"68141233","519479294"
"439073433","519479294"
"525802990","519479294"
"390095441","519479294"
"109511444","519479294"
"382070451","519479294"
"284942654","519479294"
"271057407","519479294"
"64711601","519479294"
"381678910","519479294"
"156368326","519479294"
"590099951","519479294"
"62773996","519479294"
"536377176","519479294"
"576440910","519479294"
"132885786","519479294"
"440336642","519479294"
"485956163","519479294"
"511756793","519479294"
"585606885","519479294"
"229823020","519479294"
"57041529","519479294"
"183560433","519479294"
"92623759","519479294"
"326350859","519479294"
"85351374","519479294"
"121744424","519479294"
"326861636","519479294"
"524806355","519479294"
"582198516","519479294"
"579150110","519479294"
"579630533","519479294"
"581340903","519479294"
"126241750","519479294"
"581068898","519479294"
"53038449","519479294"
"568416707","519479294"
"170101976","519479294"
"275971791","519479294"
"312158061","519479294"
"145645291","519479294"
"579752553","519479294"
"579648938","519479294"
"579648839","519479294"
"58180550","519479294"
"114764239","519479294"
"420214875","519479294"
"561653289","519479294"
"472331435","519479294"
"462621578","519479294"
"575021707","519479294"
"579290781","519479294"
"331263015","519479294"
"135948127","519479294"
"579251154","519479294"
"579175600","519479294"
"462346409","519479294"
"144868870","519479294"
"320879856","519479294"
"579229527","519479294"
"63830277","519479294"
"211476843","519479294"
"579209562","519479294"
"579125126","519479294"
"96429532","519479294"
"230893929","519479294"
"283697994","519479294"
"248346845","519479294"
"81821088","519479294"
"465524657","519479294"
"325654218","519479294"
"120851162","519479294"
"579080821","519479294"
"579156804","519479294"
"579076685","519479294"
"299117370","519479294"
"489647501","519479294"
"396198818","519479294"
"489436828","519479294"
"571862402","519479294"
"56186378","519479294"
"537348955","519479294"
"578874635","519479294"
"59775404","519479294"
"102133829","519479294"
"26717793","519479294"
"578897930","519479294"
"192619183","519479294"
"556009345","519479294"
"318266965","519479294"
"480712025","519479294"
"127292589","519479294"
"140853887","519479294"
"172727438","519479294"
"541173174","519479294"
"135442179","519479294"
"82687967","519479294"
"218210145","519479294"
"476604250","519479294"
"55522899","519479294"
"552179304","519479294"
"264197913","519479294"
"236896091","519479294"
"125331227","519479294"
"279682669","519479294"
"56351069","519479294"
"568263200","519479294"
"290977596","519479294"
"354815112","519479294"
"424426281","519479294"
"397290279","519479294"
"566200552","519479294"
"34206664","519479294"
"497107346","519479294"
"578013604","519479294"
"400071253","519479294"
"578293690","519479294"
"143340099","519479294"
"578299764","519479294"
"577802075","519479294"
"243268019","519479294"
"72025076","519479294"
"194697313","519479294"
"159414747","519479294"
"501953745","519479294"
"389622345","519479294"
"48304839","519479294"
"577991764","519479294"
"577382308","519479294"
"550092084","519479294"
"246491187","519479294"
"230453411","519479294"
"364951270","519479294"
"313395496","519479294"
"69661454","519479294"
"337703125","519479294"
"358140481","519479294"
"574828789","519479294"
"107957287","519479294"
"573833438","519479294"
"538356327","519479294"
"90244636","519479294"
"96860667","519479294"
"92582689","519479294"
"48668590","519479294"
"362429824","519479294"
"111376744","519479294"
"411697189","519479294"
"547895872","519479294"
"366298214","519479294"
"576488473","519479294"
"202950328","519479294"
"334062101","519479294"
"132118445","519479294"
"349525400","519479294"
"229979696","519479294"
"573429279","519479294"
"572626171","519479294"
"92982990","519479294"
"55308806","519479294"
"440781248","519479294"
"274651519","519479294"
"404636406","519479294"
"571167888","519479294"
"294822374","519479294"
"69225563","519479294"
"567510410","519479294"
"570149504","519479294"
"550047168","519479294"
"569835008","519479294"
"55021681","519479294"
"565388339","519479294"
"108272750","519479294"
"568640287","519479294"
"86329061","519479294"
"62755337","519479294"
"51116116","519479294"
"569129935","519479294"
"566544902","519479294"
"567976454","519479294"
"568502391","519479294"
"488691741","519479294"
"38632216","519479294"
"241916944","519479294"
"409888308","519479294"
"560180036","519479294"
"287778239","519479294"
"112690167","519479294"
"566764880","519479294"
"143393457","519479294"
"72281913","519479294"
"466688285","519479294"
"533187646","519479294"
"565333088","519479294"
"500962944","519479294"
"45390698","519479294"
"336064171","519479294"
"215042452","519479294"
"81331034","519479294"
"312157451","519479294"
"64221733","519479294"
"347744918","519479294"
"58078489","519479294"
"158090048","519479294"
"252778726","519479294"
"114681098","519479294"
"511945228","519479294"
"290477279","519479294"
"519435893","519479294"
"112514699","519479294"
"561895543","519479294"
"562292937","519479294"
"274559827","519479294"
"179086519","519479294"
"561863924","519479294"
"355407747","519479294"
"141918828","519479294"
"545927195","519479294"
"512054381","519479294"
"287036233","519479294"
"493138908","519479294"
"492498300","519479294"
"561175465","519479294"
"503017492","519479294"
"519377334","519479294"
"560540224","519479294"
"7817562","519479294"
"318034771","519479294"
"560282256","519479294"
"146926332","519479294"
"497112584","519479294"
"498735929","519479294"
"154243903","519479294"
"278596772","519479294"
"103375287","519479294"
"507460995","519479294"
"132535104","519479294"
"307465286","519479294"
"483232987","519479294"
"98717489","519479294"
"556876616","519479294"
"545505822","519479294"
"560235698","519479294"
"548621644","519479294"
"112303413","519479294"
"242302677","519479294"
"555555609","519479294"
"560320548","519479294"
"525067358","519479294"
"466669924","519479294"
"115611649","519479294"
"560236666","519479294"
"560234678","519479294"
"463008762","519479294"
"81576467","519479294"
"295349226","519479294"
"555355684","519479294"
"183807121","519479294"
"326896101","519479294"
"150642611","519479294"
"450859243","519479294"
"232512885","519479294"
"525254013","519479294"
"520391298","519479294"
"362026798","519479294"
"550350741","519479294"
"162816073","519479294"
"93886356","519479294"
"387592858","519479294"
"262501808","519479294"
"97062435","519479294"
"16920226","519479294"
"559876514","519479294"
"205346621","519479294"
"559869700","519479294"
"558625864","519479294"
"553655989","519479294"
"559703953","519479294"
"349075896","519479294"
"559675489","519479294"
"41115182","519479294"
"531605340","519479294"
"559573902","519479294"
"118192392","519479294"
"556988256","519479294"
"559460516","519479294"
"387609496","519479294"
"192525992","519479294"
"102634115","519479294"
"132075912","519479294"
"341938730","519479294"
"550389554","519479294"
"166495152","519479294"
"89978538","519479294"
"19906909","519479294"
"526892950","519479294"
"114299150","519479294"
"61208216","519479294"
"68424991","519479294"
"546545971","519479294"
"137053999","519479294"
"259840828","519479294"
"350185695","519479294"
"429676536","519479294"
"43348179","519479294"
"410881748","519479294"
"116679691","519479294"
"482865362","519479294"
"185334767","519479294"
"55751958","519479294"
"499145254","519479294"
"169016439","519479294"
"427212550","519479294"
"221364734","519479294"
"558088824","519479294"
"216058677","519479294"
"242340707","519479294"
"557851424","519479294"
"557757455","519479294"
"203572230","519479294"
"38754652","519479294"
"352429323","519479294"
"3611011","519479294"
"556209862","519479294"
"380989466","519479294"
"556066820","519479294"
"81097991","519479294"
"555994582","519479294"
"327348584","519479294"
"87462572","519479294"
"542802050","519479294"
"95380217","519479294"
"105228502","519479294"
"75232235","519479294"
"341019707","519479294"
"506277160","519479294"
"94643259","519479294"
"551631164","519479294"
"362461239","519479294"
"166685591","519479294"
"100484278","519479294"
"554589504","519479294"
"467591347","519479294"
"554599737","519479294"
"307399661","519479294"
"178725704","519479294"
"188853992","519479294"
"463168466","519479294"
"515682848","519479294"
"107690504","519479294"
"120836342","519479294"
"471089131","519479294"
"554405420","519479294"
"554406476","519479294"
"109040543","519479294"
"207247215","519479294"
"279575678","519479294"
"225019207","519479294"
"520781486","519479294"
"237331045","519479294"
"68113927","519479294"
"315893312","519479294"
"198111757","519479294"
"413150194","519479294"
"246221337","519479294"
"547512038","519479294"
"184160877","519479294"
"186500578","519479294"
"289331332","519479294"
"554211673","519479294"
"400245145","519479294"
"86050636","519479294"
"371270409","519479294"
"384444263","519479294"
"398833839","519479294"
"55521844","519479294"
"554260419","519479294"
"532360322","519479294"
"29513469","519479294"
"205715788","519479294"
"30912095","519479294"
"273961519","519479294"
"180518312","519479294"
"100778005","519479294"
"169838614","519479294"
"280939327","519479294"
"421109602","519479294"
"554142925","519479294"
"100453976","519479294"
"389131555","519479294"
"548651188","519479294"
"554221500","519479294"
"26112951","519479294"
"251519981","519479294"
"417208293","519479294"
"474043261","519479294"
"553803324","519479294"
"10791702","519479294"
"224692125","519479294"
"227706842","519479294"
"44886475","519479294"
"244605120","519479294"
"105796903","519479294"
"196691020","519479294"
"113466981","519479294"
"65300213","519479294"
"554215947","519479294"
"377429792","519479294"
"180049756","519479294"
"59769467","519479294"
"284463101","519479294"
"104935550","519479294"
"332266724","519479294"
"66128415","519479294"
"554216301","519479294"
"552815888","519479294"
"153079940","519479294"
"265292252","519479294"
"191530762","519479294"
"165375481","519479294"
"553363539","519479294"
"242209045","519479294"
"148079588","519479294"
"546018590","519479294"
"120082552","519479294"
"475957629","519479294"
"553682464","519479294"
"553608598","519479294"
"490513367","519479294"
"553597450","519479294"
"416912431","519479294"
"553482676","519479294"
"494342807","519479294"
"547499606","519479294"
"44656242","519479294"
"315959447","519479294"
"553430107","519479294"
"553371887","519479294"
"144956723","519479294"
"545004195","519479294"
"19496615","519479294"
"236553914","519479294"
"553326380","519479294"
"477619271","519479294"
"477205857","519479294"
"154185013","519479294"
"553368567","519479294"
"553285568","519479294"
"536128642","519479294"
"211465322","519479294"
"383112549","519479294"
"138326082","519479294"
"42643197","519479294"
"508771821","519479294"
"357042861","519479294"
"61731605","519479294"
"319484099","519479294"
"76287459","519479294"
"40225419","519479294"
"125018920","519479294"
"552158160","519479294"
"348026388","519479294"
"332771638","519479294"
"488545836","519479294"
"287068879","519479294"
"192868096","519479294"
"57619152","519479294"
"488623147","519479294"
"438632016","519479294"
"189502591","519479294"
"57586907","519479294"
"528717353","519479294"
"548670542","519479294"
"548489395","519479294"
"490195161","519479294"
"548352609","519479294"
"315345612","519479294"
"101477567","519479294"
"508942348","519479294"
"60402562","519479294"
"545501370","519479294"
"154465936","519479294"
"547424948","519479294"
"494384798","519479294"
"545981216","519479294"
"397161624","519479294"
"540704197","519479294"
"316336463","519479294"
"484065533","519479294"
"544568728","519479294"
"544478395","519479294"
"544148202","519479294"
"542782220","519479294"
"20724252","519479294"
"168158676","519479294"
"541085488","519479294"
"96336921","519479294"
"212509072","519479294"
"542419420","519479294"
"488495306","519479294"
"541833457","519479294"
"62342010","519479294"
"90613505","519479294"
"541521701","519479294"
"403544741","519479294"
"82612903","519479294"
"126414936","519479294"
"206800837","519479294"
"39314527","519479294"
"527659468","519479294"
"79245779","519479294"
"24694782","519479294"
"91349765","519479294"
"45418035","519479294"
"540857989","519479294"
"540680278","519479294"
"540671639","519479294"
"260838710","519479294"
"192935141","519479294"
"540181356","519479294"
"533429985","519479294"
"538343982","519479294"
"539308772","519479294"
"441170671","519479294"
"198463948","519479294"
"19334453","519479294"
"370835044","519479294"
"396746714","519479294"
"345863380","519479294"
"47440391","519479294"
"416212243","519479294"
"538421844","519479294"
"538280500","519479294"
"538267579","519479294"
"537224710","519479294"
"271926817","519479294"
"286791524","519479294"
"109934931","519479294"
"537513388","519479294"
"362429415","519479294"
"79101049","519479294"
"143971243","519479294"
"186420813","519479294"
"215713140","519479294"
"537141911","519479294"
"182799687","519479294"
"522968052","519479294"
"65605501","519479294"
"135845683","519479294"
"492299289","519479294"
"511006228","519479294"
"295095754","519479294"
"536644293","519479294"
"195674922","519479294"
"261710792","519479294"
"311971645","519479294"
"276587202","519479294"
"536437433","519479294"
"225478054","519479294"
"59117360","519479294"
"358338993","519479294"
"77704191","519479294"
"479710075","519479294"
"477887761","519479294"
"497069433","519479294"
"472997078","519479294"
"95407494","519479294"
"331728474","519479294"
"164969472","519479294"
"536264854","519479294"
"481262394","519479294"
"329259351","519479294"
"513522755","519479294"
"104450652","519479294"
"452059109","519479294"
"399291197","519479294"
"232713518","519479294"
"449988045","519479294"
"364907763","519479294"
"64660967","519479294"
"199766599","519479294"
"30433841","519479294"
"319380835","519479294"
"535577317","519479294"
"84628426","519479294"
"464781057","519479294"
"526544847","519479294"
"125638173","519479294"
"148699766","519479294"
"14088434","519479294"
"536244573","519479294"
"17736828","519479294"
"345302578","519479294"
"400601621","519479294"
"111690310","519479294"
"382011419","519479294"
"191515858","519479294"
"535522370","519479294"
"536217957","519479294"
"106193170","519479294"
"200602950","519479294"
"496419432","519479294"
"526724203","519479294"
"142254314","519479294"
"40204944","519479294"
"257097689","519479294"
"160926777","519479294"
"247765244","519479294"
"18741141","519479294"
"311085755","519479294"
"120882651","519479294"
"127249347","519479294"
"480271130","519479294"
"482071623","519479294"
"77847297","519479294"
"95936412","519479294"
"515426429","519479294"
"240173431","519479294"
"265609647","519479294"
"65353452","519479294"
"500113964","519479294"
"534060312","519479294"
"139342843","519479294"
"497891789","519479294"
"204967621","519479294"
"246315594","519479294"
"415764521","519479294"
"21223382","519479294"
"528376021","519479294"
"371470109","519479294"
"286658082","519479294"
"272909422","519479294"
"536188659","519479294"
"72687895","519479294"
"286121003","519479294"
"7010462","519479294"
"470329272","519479294"
"532532459","519479294"
"175400490","519479294"
"282484335","519479294"
"111867542","519479294"
"14718861","519479294"
"65722313","519479294"
"311320113","519479294"
"75353901","519479294"
"87137671","519479294"
"216098996","519479294"
"93861990","519479294"
"306872679","519479294"
"114705860","519479294"
"91782908","519479294"
"94136452","519479294"
"536097226","519479294"
"347551862","519479294"
"60275817","519479294"
"119911493","519479294"
"132190218","519479294"
"336609406","519479294"
"81444689","519479294"
"128869047","519479294"
"199454969","519479294"
"536092448","519479294"
"202091611","519479294"
"6574462","519479294"
"299620142","519479294"
"305049198","519479294"
"536093089","519479294"
"251278517","519479294"
"250224005","519479294"
"536177349","519479294"
"95464736","519479294"
"54494566","519479294"
"327265895","519479294"
"298397070","519479294"
"230979006","519479294"
"163116008","519479294"
"469674716","519479294"
"98463809","519479294"
"453393748","519479294"
"48697409","519479294"
"498677324","519479294"
"336654310","519479294"
"383614791","519479294"
"400577769","519479294"
"256137463","519479294"
"6107462","519479294"
"43168379","519479294"
"504064946","519479294"
"14234401","519479294"
"71335236","519479294"
"326622989","519479294"
"39570770","519479294"
"534681413","519479294"
"273814963","519479294"
"316572141","519479294"
"188873229","519479294"
"177878806","519479294"
"520663041","519479294"
"231446400","519479294"
"99806333","519479294"
"237750205","519479294"
"321430007","519479294"
"87185772","519479294"
"19190157","519479294"
"263688849","519479294"
"477054859","519479294"
"531438538","519479294"
"389727184","519479294"
"326270938","519479294"
"371715653","519479294"
"520328186","519479294"
"384840182","519479294"
"527687730","519479294"
"536074139","519479294"
"267864967","519479294"
"71157862","519479294"
"345396433","519479294"
"47169499","519479294"
"135178939","519479294"
"496319232","519479294"
"37600743","519479294"
"168620157","519479294"
"258391289","519479294"
"233482351","519479294"
"515405647","519479294"
"131169671","519479294"
"94761061","519479294"
"169678813","519479294"
"225006441","519479294"
"417049774","519479294"
"75247643","519479294"
"503406371","519479294"
"29186875","519479294"
"230372637","519479294"
"449610370","519479294"
"484720906","519479294"
"119829934","519479294"
"534818283","519479294"
"343315914","519479294"
"102647845","519479294"
"499740206","519479294"
"97333215","519479294"
"477942533","519479294"
"321209262","519479294"
"535268010","519479294"
"533155820","519479294"
"528626215","519479294"
"97174365","519479294"
"463874278","519479294"
"264385572","519479294"
"152814037","519479294"
"237533500","519479294"
"324853972","519479294"
"212682518","519479294"
"524282851","519479294"
"32460620","519479294"
"200408413","519479294"
"492293476","519479294"
"343321644","519479294"
"29167387","519479294"
"437880121","519479294"
"42683631","519479294"
"59049205","519479294"
"402197314","519479294"
"471734523","519479294"
"260419181","519479294"
"523194587","519479294"
"535157795","519479294"
"472192469","519479294"
"365446046","519479294"
"473341385","519479294"
"146720814","519479294"
"125727939","519479294"
"535157825","519479294"
"420572599","519479294"
"452359191","519479294"
"96595725","519479294"
"467688137","519479294"
"488403418","519479294"
"121447153","519479294"
"531027706","519479294"
"204052289","519479294"
"294508757","519479294"
"442069751","519479294"
"53651000","519479294"
"221825560","519479294"
"316385572","519479294"
"141883003","519479294"
"330789276","519479294"
"206186504","519479294"
"412237176","519479294"
"145363226","519479294"
"534563912","519479294"
"112283524","519479294"
"241684968","519479294"
"168518560","519479294"
"50590091","519479294"
"530969866","519479294"
"514528718","519479294"
"183387915","519479294"
"527429294","519479294"
"102590406","519479294"
"239934041","519479294"
"57972707","519479294"
"54978124","519479294"
"42476679","519479294"
"295833835","519479294"
"108128803","519479294"
"92726179","519479294"
"532538216","519479294"
"18144037","519479294"
"61546852","519479294"
"484170234","519479294"
"305610609","519479294"
"153894868","519479294"
"98142288","519479294"
"431756974","519479294"
"529668303","519479294"
"529473468","519479294"
"528778599","519479294"
"400871100","519479294"
"239326659","519479294"
"68404563","519479294"
"378638848","519479294"
"255459764","519479294"
"253164888","519479294"
"175004464","519479294"
"145163180","519479294"
"50363933","519479294"
"82904455","519479294"
"231481242","519479294"
"484882817","519479294"
"407519467","519479294"
"321968952","519479294"
"19490220","519479294"
"338424440","519479294"
"456139978","519479294"
"513888216","519479294"
"440208866","519479294"
"458257465","519479294"
"64276827","519479294"
"493361876","519479294"
"528337411","519479294"
"158862925","519479294"
"63444061","519479294"
"368926223","519479294"
"481118875","519479294"
"184820046","519479294"
"77960041","519479294"
"528378948","519479294"
"473937414","519479294"
"44168884","519479294"
"478794290","519479294"
"447332053","519479294"
"514106126","519479294"
"73496349","519479294"
"527712645","519479294"
"185788511","519479294"
"528279493","519479294"
"271135194","519479294"
"36996786","519479294"
"95654881","519479294"
"308448849","519479294"
"276145341","519479294"
"369349139","519479294"
"16175161","519479294"
"26436712","519479294"
"92516652","519479294"
"525468018","519479294"
"82712442","519479294"
"393903810","519479294"
"221420488","519479294"
"146754520","519479294"
"37640043","519479294"
"372988827","519479294"
"462138044","519479294"
"528202365","519479294"
"403219014","519479294"
"173055620","519479294"
"528208630","519479294"
"228028307","519479294"
"52190334","519479294"
"95679923","519479294"
"372925016","519479294"
"307215428","519479294"
"528200600","519479294"
"528202419","519479294"
"153347989","519479294"
"161475986","519479294"
"214340233","519479294"
"156011397","519479294"
"203624326","519479294"
"38827518","519479294"
"90938938","519479294"
"147187482","519479294"
"382785327","519479294"
"488352389","519479294"
"521238279","519479294"
"385001866","519479294"
"106119380","519479294"
"114210595","519479294"
"274054060","519479294"
"171010594","519479294"
"487668415","519479294"
"361849461","519479294"
"39249816","519479294"
"94656890","519479294"
"126299000","519479294"
"396402891","519479294"
"19556610","519479294"
"326894400","519479294"
"109660739","519479294"
"258336957","519479294"
"82870916","519479294"
"131927646","519479294"
"517817375","519479294"
"355691567","519479294"
"41919041","519479294"
"447364382","519479294"
"134411978","519479294"
"88388746","519479294"
"335971560","519479294"
"239414709","519479294"
"456514478","519479294"
"266779777","519479294"
"213349721","519479294"
"238759858","519479294"
"49621040","519479294"
"53010789","519479294"
"525688059","519479294"
"34383936","519479294"
"51036319","519479294"
"94293834","519479294"
"14387310","519479294"
"186205013","519479294"
"524541428","519479294"
"184479774","519479294"
"171039434","519479294"
"45902484","519479294"
"51856779","519479294"
"311923822","519479294"
"505250036","519479294"
"56640194","519479294"
"69541784","519479294"
"217034390","519479294"
"75511885","519479294"
"150378620","519479294"
"173929928","519479294"
"251743027","519479294"
"522441031","519479294"
"426531434","519479294"
"254106595","519479294"
"444645310","519479294"
"315980673","519479294"
"173178805","519479294"
"483831750","519479294"
"520700066","519479294"
"452980888","519479294"
"63218147","519479294"
"483997703","519479294"
"90150756","519479294"
"72574427","519479294"
"443703403","519479294"
"132476289","519479294"
"340878956","519479294"
"393592943","519479294"
"521509117","519479294"
"328388637","519479294"
"466677183","519479294"
"396813768","519479294"
"482445394","519479294"
"47123463","519479294"
"290510264","519479294"
"499488242","519479294"
"214650808","519479294"
"103963966","519479294"
"278455427","519479294"
"360626942","519479294"
"35434723","519479294"
"475682999","519479294"
"290468030","519479294"
"490186042","519479294"
"196270318","519479294"
"2173141","519479294"
"82432920","519479294"
"38378867","519479294"
"269324287","519479294"
"516882194","519479294"
"521520430","519479294"
"516887030","519479294"
"317293074","519479294"
"183675801","519479294"
"496274819","519479294"
"464033496","519479294"
"104078824","519479294"
"202076683","519479294"
